ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,EB,02/04/2013,1.4771212547,1.3010299957,1,0.84509804,0.9542425094,1.1461280357,1.4913616938,1.6434526765,1.8129133566,1.8129133566,1.8260748027,1.7634279936,1.7323937598,1.8920946027,1.9344984512,1.9493900066,2.0128372247,1.9395192526,1.903089987,1.9395192526,1.8129133566,1.7242758696,1.6127838567,1.4771212547
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,EB,02/05/2013,1.2552725051,1.0413926852,1,0.6989700043,0.9542425094,1.2304489214,1.4913616938,1.6720978579,1.8808135923,1.8260748027,1.806179974,1.8512583487,1.8573324964,1.8750612634,1.8633228601,2.0413926852,1.9294189257,1.9867717343,1.9344984512,1.903089987,1.8195439355,1.7708520116,1.6532125138,1.5185139399
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,EB,02/06/2013,1.414973348,1.1461280357,0.903089987,0.84509804,0.7781512504,1.2041199827,1.5563025008,1.7781512504,1.9138138524,1.8260748027,1.806179974,1.806179974,1.84509804,1.903089987,1.9084850189,1.9242792861,1.8573324964,2.0128372247,1.9684829486,1.9542425094,1.8864907252,1.7075701761,1.6434526765,1.5185139399
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,EB,02/07/2013,1.361727836,1.1760912591,1.079181246,1,1.079181246,1.1760912591,1.5440680444,1.6232492904,1.7242758696,1.8976270913,1.7993405495,1.8260748027,1.8750612634,1.9190780924,1.8864907252,2.0211892991,1.9867717343,2.0492180227,2.0863598307,1.9777236053,1.9395192526,1.9190780924,1.8129133566,1.5440680444
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,EB,02/08/2013,1.4623979979,1.1139433523,1.1139433523,0.9542425094,1.079181246,1.3010299957,1.5682017241,1.6020599913,1.785329835,1.9395192526,1.8976270913,1.8808135923,1.9684829486,1.9542425094,1.9138138524,2.0530784435,2.1003705451,2.123851641,2.1335389084,2.0718820073,1.9542425094,1.9542425094,1.8325089127,1.5563025008
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,WB,02/02/2013,1.5797835966,1.4471580313,1.2304489214,0.9542425094,1.0413926852,1.079181246,1.361727836,1.5563025008,1.7708520116,1.8388490907,1.903089987,2.0043213738,2.0293837777,1.9637878273,1.9242792861,2.0453229788,1.9867717343,1.9684829486,1.9912260757,2,1.8750612634,1.7923916895,1.7160033436,1.6434526765
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,WB,02/03/2013,1.591064607,1.3424226808,1.2552725051,1.1139433523,1.1461280357,1.0413926852,1.1139433523,1.361727836,1.531478917,1.69019608,1.8260748027,1.8512583487,1.8920946027,1.903089987,1.9867717343,1.9190780924,1.8864907252,1.9637878273,1.8808135923,1.7403626895,1.6812412374,1.4913616938,1.5440680444,1.6627578317
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,WB,02/04/2013,1.5185139399,1.2041199827,0.9542425094,0.84509804,1,1.2552725051,1.591064607,1.8808135923,1.9777236053,1.8388490907,1.8129133566,1.8573324964,1.8920946027,1.8260748027,1.9084850189,1.9395192526,1.9294189257,1.982271233,1.9590413923,1.7993405495,1.8260748027,1.6532125138,1.591064607,1.4623979979
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,WB,02/05/2013,1.1760912591,0.3010299957,0.7781512504,Err:502,0.7781512504,0.84509804,1.3424226808,1.9493900066,1.9777236053,1.7242758696,1.7075701761,1.8692317197,1.69019608,1.8325089127,1.8512583487,1.9542425094,1.903089987,2.0170333393,1.9493900066,1.785329835,1.6627578317,1.6532125138,1.591064607,1.591064607
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,WB,02/06/2013,1.4771212547,1.0413926852,0.903089987,0.84509804,0.903089987,1.2304489214,1.531478917,1.8692317197,1.84509804,1.6434526765,1.7242758696,1.6812412374,1.8195439355,1.9190780924,1.9590413923,2.0043213738,1.9344984512,1.9637878273,1.8750612634,1.9190780924,1.748188027,1.7993405495,1.6127838567,1.4623979979
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,WB,02/07/2013,1.3424226808,1,1.079181246,0.6989700043,0.7781512504,1.2552725051,1.6434526765,1.9493900066,1.9190780924,1.785329835,1.7160033436,1.7923916895,1.7993405495,1.8920946027,2.0530784435,1.9867717343,2.0293837777,2.0681858617,1.9731278536,1.982271233,1.8864907252,1.8195439355,1.6812412374,1.6627578317
205,48370, HEGEMAN AVENUE , FOUNTAIN AVENUE , LOGAN STREET  ,WB,02/08/2013,1.3424226808,1.1139433523,0.84509804,0.7781512504,1,1.2552725051,1.6232492904,1.9138138524,1.9684829486,1.8573324964,1.8260748027,1.8692317197,1.8750612634,1.9344984512,1.9777236053,2.0374264979,1.9956351946,2.0211892991,1.9590413923,1.8864907252,1.8920946027,1.7403626895,1.6334684556,1.5185139399
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,10/27/2012,2.264817823,2.1430148003,1.9684829486,1.9637878273,1.9731278536,2.0128372247,2.252853031,2.318063335,2.4857214265,2.4756711883,2.5415792439,2.5634810854,2.5921767574,2.6414741105,2.6242820958,2.6354837468,2.6211762818,2.6138418219,2.5965970956,2.652246341,2.5403294748,2.4653828514,2.4668676204,2.4487063199
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,10/28/2012,2.3324384599,2.1818435879,2.0827853703,2.0755469614,2.1072099696,2.0863598307,2.0718820073,2.1461280357,2.2013971243,2.318063335,2.4377505628,2.45484486,2.5365584426,2.5440680444,2.625312451,2.57863921,2.5105450102,2.5502283531,2.4440447959,2.3802112417,2.3053513694,2.198657087,2.0374264979,2.0413926852
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,01/30/2013,2.0293837777,1.8388490907,1.7075701761,1.6627578317,1.6334684556,1.9242792861,2.2810333672,2.6232492904,2.8155777483,2.591064607,2.5634810854,2.5185139399,2.42975228,2.4608978428,2.5987905068,2.6232492904,2.5820633629,2.57863921,2.6570558529,2.5526682161,2.4065401804,2.318063335,2.285557309,2.0334237555
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,01/31/2013,1.8573324964,1.6532125138,1.531478917,1.4913616938,1.8129133566,2.1492191127,2.5646660643,2.7846172926,2.6618126855,2.5276299009,2.428134794,2.4983105538,2.4329692909,2.4983105538,2.630427875,2.6354837468,2.5378190951,2.6009728957,2.6473829701,2.5526682161,2.367355921,2.3324384599,2.2504200023,2.2013971243
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,02/01/2013,2.0492180227,1.8573324964,1.7323937598,1.591064607,1.6434526765,1.9493900066,2.2741578493,2.6263403674,2.8280150642,2.6009728957,2.5797835966,2.5440680444,2.4216039269,2.4742162641,2.5943925504,2.6454222693,2.5943925504,2.5854607295,2.6748611407,2.5998830721,2.6106601631,2.4814426285,2.4814426285,2.4199557485
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,02/02/2013,2.4099331233,2.357934847,2.2504200023,2.1139433523,1.9637878273,1.9731278536,1.9731278536,1.9777236053,2.2405492483,2.3242824553,2.4913616938,2.4913616938,2.531478917,2.5658478187,2.6031443726,2.6551384348,2.638489257,2.640481437,2.6211762818,2.6211762818,2.5820633629,2.638489257,2.5224442335,2.4899584794
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,02/03/2013,2.4828735836,2.469822016,2.3404441148,2.1583624921,2.0606978404,2.0934216852,2.1003705451,2.0606978404,2.0827853703,2.1643528558,2.1818435879,2.3263358609,2.45331834,2.4440447959,2.4983105538,2.531478917,2.6473829701,2.57863921,2.5171958979,2.5415792439,2.4771212547,2.4132997641,2.3053513694,2.1846914308
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,02/04/2013,2.0334237555,1.84509804,1.7403626895,1.7075701761,1.6020599913,1.903089987,2.2405492483,2.625312451,2.8202014595,2.6273658566,2.542825427,2.4842998393,2.4199557485,2.4578818967,2.614897216,2.6283889301,2.5502283531,2.6344772702,2.583198774,2.4393326938,2.357934847,2.2576785749,2.198657087,2.0681858617
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,02/05/2013,1.8808135923,1.7634279936,1.5682017241,1.6232492904,1.806179974,2.206825876,2.5658478187,2.7831886911,2.6646419756,2.5611013836,1.9867717343,1.5440680444,1.6989700043,1.6989700043,1.8808135923,1.7708520116,1.6334684556,1.3802112417,1.1760912591,1.0413926852,0.903089987,0.3010299957,0.3010299957,0
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,02/06/2013,Err:502,0,Err:502,Err:502,Err:502,0.4771212547,0.3010299957,0.9542425094,0.6020599913,0.9542425094,0.9542425094,0.9542425094,0.6020599913,0.4771212547,1.2304489214,1.1760912591,0.3010299957,0,0,0,Err:502,Err:502,1.8633228601,2.0211892991
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,04/08/2013,2.0374264979,1.8864907252,1.7558748557,1.7075701761,1.9084850189,2.1335389084,2.531478917,2.611723308,2.4683473304,2.3909351071,2.383815366,2.3010299957,2.3521825181,2.3521825181,2.3979400087,2.5622928645,2.5774917998,2.6551384348,2.6344772702,2.5224442335,2.4471580313,2.3463529745,2.2455126678,2.1613680022
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,NB,04/09/2013,1.9344984512,1.7923916895,1.591064607,1.6812412374,1.7708520116,2.1139433523,2.5276299009,2.7411515989,2.6434526765,2.5622928645,2.4487063199,2.4608978428,2.4487063199,2.463892989,2.5976951859,2.6374897295,2.7363965023,2.9138138524,2.9439888751,2.6503075231,2.5105450102,2.3891660844,2.3138672204,2.2380461031
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,SB,10/27/2012,2.3201462861,2.198657087,2.0374264979,1.9912260757,2.1367205672,2.0718820073,2.1139433523,2.2552725051,2.3159703455,2.3909351071,2.5105450102,2.4683473304,2.5453071165,2.6711728427,2.6848453616,2.6972293428,2.6848453616,2.6928469193,2.7143297597,2.6646419756,2.631443769,2.5809249757,2.5078558717,2.4668676204
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,SB,10/28/2012,2.374748346,2.3074960379,2.220108088,2.1303337685,2.2810333672,2.1702617154,1.9777236053,2.0899051114,2.1760912591,2.2329961104,2.3201462861,2.4578818967,2.5105450102,2.5587085705,2.6294095991,2.5998830721,2.5954962218,2.6042260531,2.5092025223,2.4593924878,2.3560258572,2.278753601,2.1702617154,2.0530784435
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,SB,01/30/2013,1.9637878273,1.69019608,1.6434526765,1.6127838567,1.7634279936,1.9777236053,2.2833012287,2.5010592622,2.5440680444,2.5276299009,2.4014005408,2.4456042033,2.4393326938,2.5502283531,2.6637009254,2.6812412374,2.7143297597,2.6919651028,2.69019608,2.6910814921,2.5575072019,2.4608978428,2.278753601,2.206825876
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,SB,01/31/2013,2.0043213738,1.7634279936,1.4771212547,1.7075701761,1.8325089127,1.9395192526,2.2833012287,2.5502283531,2.6803355134,2.5171958979,2.4132997641,2.45331834,2.4329692909,2.5843312244,2.6454222693,2.6812412374,2.7626785637,2.6954816765,2.6683859167,2.6589648427,2.4183012913,2.3783979009,2.2405492483,2.1072099696
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,SB,02/01/2013,1.982271233,1.7160033436,1.7634279936,1.6434526765,1.7708520116,1.9637878273,2.2878017299,2.4814426285,2.542825427,2.4814426285,2.4082399653,2.4487063199,2.4232458739,2.532754379,2.652246341,2.6812412374,2.7151673578,2.6928469193,2.6589648427,2.7634279936,2.6589648427,2.6085260336,2.5751878449,2.4578818967
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,SB,02/02/2013,2.3304137733,2.1760912591,2.0718820073,1.9590413923,2.1613680022,2.0718820073,2.096910013,2.252853031,2.3138672204,2.3820170426,2.50242712,2.4828735836,2.5550944486,2.688419822,2.69019608,2.6757783417,2.6812412374,2.6946051989,2.7101173651,2.6739419986,2.622214023,2.5440680444,2.480006943,2.4409090821
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,SB,02/03/2013,2.372912003,2.3138672204,2.2013971243,2.123851641,2.2944662262,2.1492191127,1.9684829486,2.1003705451,2.1875207208,2.2695129442,2.3324384599,2.4668676204,2.5158738437,2.532754379,2.6444385895,2.5976951859,2.5763413502,2.5987905068,2.5502283531,2.434568904,2.3521825181,2.2624510897,2.1731862684,2.0334237555
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,SB,02/04/2013,1.8573324964,1.6627578317,1.7242758696,1.6720978579,1.748188027,1.9777236053,2.2741578493,2.4785664956,2.5670263662,2.551449998,2.4456042033,2.4563660331,2.4440447959,2.5622928645,2.665580991,2.7032913781,2.7474118079,2.7596678447,2.726727209,2.6127838567,2.4653828514,2.4099331233,2.2833012287,2.123851641
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,SB,02/05/2013,1.9684829486,1.7323937598,1.6532125138,1.6334684556,1.7323937598,1.9684829486,2.2695129442,2.50242712,2.5289167003,2.1271047984,1.7075701761,1.5682017241,1.6720978579,1.5185139399,1.2304489214,1.3010299957,1.3222192947,1.6532125138,1.3979400087,1.278753601,1.278753601,0.84509804,0.3010299957,0.3010299957
206,49090, VERMONT PLACE , HIGHLAND BOULEVARD , JACKIE ROBINSON PKWY ,SB,02/06/2013,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,0.6989700043,0.3010299957,Err:502,0,0.3010299957,Err:502,0,Err:502,Err:502,Err:502,Err:502,0.6989700043,0.3010299957,0.3010299957,Err:502,2.079181246,2.214843848
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,NB,10/27/2012,1.8976270913,1.7634279936,1.6627578317,1.4623979979,1.4913616938,1.591064607,1.748188027,2.1522883444,2.1903316982,2.4065401804,2.5198279938,2.5888317256,2.5575072019,2.5526682161,2.531478917,2.57863921,2.5037906831,2.4871383755,2.4742162641,2.428134794,2.2576785749,2.2764618042,2.252853031,2.103803721
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,NB,10/28/2012,1.903089987,1.7558748557,1.7993405495,1.6334684556,1.5682017241,1.6434526765,1.6020599913,1.806179974,2.0374264979,2.285557309,2.3364597338,2.4082399653,2.5092025223,2.5263392774,2.469822016,2.4727564493,2.3710678623,2.3117538611,2.2278867046,2.1303337685,1.982271233,1.6720978579,1.8195439355,1.5797835966
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,NB,02/02/2013,1.8325089127,1.7634279936,1.6434526765,1.4623979979,1.5051499783,1.6532125138,1.9190780924,2.1205739312,2.264817823,2.4313637642,2.57863921,2.5854607295,2.559906625,2.5477747054,2.551449998,2.5526682161,2.469822016,2.4683473304,2.463892989,2.411619706,2.3053513694,2.3159703455,2.2253092817,2.0492180227
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,NB,02/03/2013,1.9190780924,1.6989700043,1.7403626895,1.5440680444,1.5797835966,1.69019608,1.7558748557,1.8260748027,2.1461280357,2.2878017299,2.3926969533,2.4502491083,2.5682017241,2.50242712,2.4913616938,2.3783979009,2.357934847,2.4377505628,2.4329692909,2.3502480183,2.2455126678,2.2922560714,2.1875207208,2.0334237555
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,NB,02/04/2013,1.7558748557,1.4771212547,1.278753601,1.278753601,1.3979400087,1.8129133566,2.3283796034,2.6589648427,2.5378190951,2.4065401804,2.3159703455,2.3783979009,2.318063335,2.4471580313,2.5145477527,2.5843312244,2.5198279938,2.4871383755,2.3909351071,2.3891660844,2.2833012287,2.0374264979,1.8129133566,1.6434526765
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,NB,02/05/2013,1.6127838567,1.278753601,1.1461280357,1.1139433523,1.3424226808,1.8692317197,2.2944662262,2.6354837468,2.5987905068,2.4099331233,2.348304863,2.383815366,2.3096301674,2.4099331233,2.494154594,2.5538830266,2.5237464668,2.5092025223,2.4668676204,2.3304137733,2.2576785749,2.0934216852,1.8692317197,1.806179974
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,NB,02/06/2013,1.5185139399,1.4623979979,1.1760912591,1.2304489214,1.2552725051,1.8750612634,2.3053513694,2.583198774,2.591064607,2.4031205212,2.3159703455,2.434568904,2.374748346,2.4065401804,2.53529412,2.5415792439,2.5037906831,2.5010592622,2.4668676204,2.2988530764,2.2253092817,2.1072099696,1.9344984512,1.6720978579
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,NB,02/07/2013,1.5440680444,1.361727836,1.2304489214,1.1760912591,1.3424226808,1.8512583487,2.2878017299,2.6776069527,2.6063813651,2.3692158574,2.4313637642,2.4393326938,2.414973348,2.4593924878,2.5198279938,2.5145477527,2.4996870826,2.4742162641,2.4099331233,2.3443922737,2.2718416065,2.1271047984,1.903089987,1.806179974
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,NB,02/08/2013,1.6627578317,1.361727836,1.3010299957,1.2552725051,1.4471580313,1.8750612634,2.3283796034,2.6748611407,2.5751878449,2.3979400087,2.3263358609,2.4424797691,2.3598354823,2.4329692909,2.4814426285,2.5237464668,2.5289167003,2.525044807,2.463892989,2.2900346114,2.2671717284,2.096910013,1.9344984512,1.8573324964
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,SB,10/27/2012,1.4771212547,1.5051499783,1.4913616938,1.1461280357,1.2304489214,1.2552725051,1.6334684556,1.9731278536,2.0863598307,2.0934216852,2.2576785749,2.3783979009,2.3856062736,2.3424226808,2.3765769571,2.3364597338,2.2741578493,2.2878017299,2.2878017299,2.2304489214,2.1367205672,2,1.9867717343,1.9084850189
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,SB,10/28/2012,1.7075701761,1.3979400087,1.5563025008,1.4313637642,1.5051499783,1.1760912591,1.3802112417,1.7403626895,1.9731278536,2.0170333393,2.1789769473,2.2455126678,2.2966651903,2.3263358609,2.3074960379,2.2121876044,2.1958996524,2.1553360375,2.1613680022,1.9912260757,1.7993405495,1.531478917,1.414973348,1.4623979979
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,SB,02/02/2013,1.5440680444,1.4471580313,1.531478917,1.414973348,1.3010299957,1.3222192947,1.7403626895,2.0334237555,2.0492180227,2.0211892991,2.2671717284,2.3891660844,2.4248816366,2.3424226808,2.3654879849,2.3443922737,2.2671717284,2.2380461031,2.2944662262,2.2624510897,2.1303337685,2.0086001718,1.9912260757,1.8808135923
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,SB,02/03/2013,1.7993405495,1.4913616938,1.4771212547,1.5185139399,1.4471580313,1.278753601,1.3802112417,1.8325089127,1.9637878273,2.0293837777,2.2227164711,2.2380461031,2.3263358609,2.3283796034,2.3053513694,2.2329961104,2.1643528558,2.1818435879,2.2304489214,2.0253058653,1.8260748027,1.6989700043,1.414973348,1.4623979979
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,SB,02/04/2013,0.903089987,0.7781512504,1.079181246,1.3979400087,1,1.531478917,1.7708520116,2.0718820073,2.260071388,2.1522883444,2.0827853703,2.0293837777,2.1003705451,2.1702617154,2.2380461031,2.2455126678,2.2095150145,2.214843848,2.0681858617,1.9956351946,1.9344984512,1.806179974,1.6334684556,1.5051499783
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,SB,02/05/2013,1.3424226808,1.2041199827,0.7781512504,0.4771212547,0.903089987,1.3222192947,1.748188027,2.0606978404,2.2479732664,2.1553360375,2.079181246,2.0086001718,2.1271047984,2.1818435879,2.1818435879,2.2695129442,2.2329961104,2.2718416065,2.2227164711,2.1139433523,1.9777236053,1.9493900066,1.7558748557,1.5563025008
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,SB,02/06/2013,1.414973348,1.1139433523,0.903089987,0.6989700043,0.7781512504,1.361727836,1.6720978579,2.1522883444,2.2504200023,2.0899051114,2.0606978404,2.1643528558,2.0086001718,2.2479732664,2.3031960574,2.2504200023,2.2741578493,2.2479732664,2.1846914308,2.1522883444,1.9956351946,1.9637878273,1.7634279936,1.361727836
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,SB,02/07/2013,1.2041199827,0.9542425094,0.9542425094,0.6989700043,0.9542425094,1.1760912591,1.8388490907,2.1673173347,2.2833012287,2.1430148003,2.1522883444,2.1731862684,2.2041199827,2.220108088,2.2552725051,2.2922560714,2.214843848,2.2966651903,2.2304489214,2.123851641,2.0043213738,1.9956351946,1.785329835,1.6020599913
207,49505, 73 PLACE  , 78 AVENUE  , COOPER AVENUE ,SB,02/08/2013,1.3979400087,1.1760912591,0.7781512504,0.84509804,0.4771212547,1.3424226808,1.7323937598,2.1172712957,2.2624510897,2.0827853703,2.0453229788,2.1731862684,2.0086001718,2.252853031,2.3138672204,2.206825876,2.3010299957,2.2741578493,2.1760912591,2.1367205672,2.0128372247,1.9684829486,1.806179974,1.4771212547
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,10/27/2012,2.3384564936,2.1702617154,2.0827853703,1.9684829486,1.9912260757,2.0530784435,2.0492180227,2.0827853703,2.3010299957,2.45484486,2.4712917111,2.5854607295,2.631443769,2.6334684556,2.6866362693,2.6821450764,2.7050079593,2.7067177823,2.6830470382,2.6981005456,2.6273658566,2.5763413502,2.4871383755,2.4727564493
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,10/28/2012,2.3979400087,2.198657087,2.198657087,2.1492191127,2.1613680022,2.1398790864,2.0718820073,1.9294189257,2.0569048513,2.260071388,2.3201462861,2.4969296481,2.5622928645,2.5693739096,2.6180480967,2.593286067,2.5998830721,2.5415792439,2.5263392774,2.4166405073,2.3820170426,2.2741578493,2.1903316982,2.0492180227
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,01/30/2013,1.9294189257,1.6627578317,1.6232492904,1.5682017241,1.5797835966,1.7403626895,2.1461280357,2.4377505628,2.6283889301,2.4828735836,2.463892989,2.428134794,2.4623979979,2.5078558717,2.6473829701,2.7730546934,2.7185016889,2.7024305364,2.620136055,2.6242820958,2.4969296481,2.4199557485,2.2576785749,2.1583624921
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,01/31/2013,1.8750612634,1.7075701761,1.414973348,1.6434526765,1.6812412374,1.8573324964,2.3010299957,2.5224442335,2.6693168806,2.4814426285,2.4502491083,2.4471580313,2.4668676204,2.4983105538,2.630427875,2.8109042807,2.7442929831,2.6646419756,2.625312451,2.652246341,2.4593924878,2.3654879849,2.2174839442,2.0644579892
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,02/01/2013,1.9637878273,1.69019608,1.7160033436,1.6627578317,1.5797835966,1.8750612634,2.1461280357,2.4265112614,2.6085260336,2.511883361,2.469822016,2.428134794,2.4683473304,2.5365584426,2.6009728957,2.7201593034,2.7411515989,2.7084209001,2.622214023,2.6424645202,2.6803355134,2.6190933306,2.4502491083,2.3856062736
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,02/02/2013,2.3502480183,2.1789769473,2,1.9542425094,2.0086001718,2.0374264979,2.0606978404,2.2041199827,2.3654879849,2.4048337166,2.5365584426,2.531478917,2.5899496013,2.6138418219,2.6541765419,2.69019608,2.7347998296,2.6702458531,2.6414741105,2.6866362693,2.5998830721,2.5365584426,2.5065050324,2.434568904
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,02/03/2013,2.361727836,2.198657087,2.1673173347,2.1613680022,2.1875207208,2.1335389084,1.9637878273,1.9731278536,2.123851641,2.2988530764,2.318063335,2.4969296481,2.5587085705,2.6190933306,2.638489257,2.5943925504,2.5538830266,2.5010592622,2.4653828514,2.374748346,2.318063335,2.2718416065,2.1789769473,2.0043213738
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,02/04/2013,1.8976270913,1.748188027,1.4771212547,1.5563025008,1.5051499783,1.6627578317,2.1398790864,2.4440447959,2.5899496013,2.42975228,2.5010592622,2.4248816366,2.5105450102,2.4828735836,2.6473829701,2.7965743332,2.7226339225,2.7347998296,2.7134905431,2.583198774,2.4563660331,2.3802112417,2.198657087,2.1072099696
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,02/05/2013,1.9542425094,1.7075701761,1.6627578317,1.6127838567,1.6812412374,1.9395192526,2.1702617154,2.463892989,2.6263403674,2.5224442335,2.4623979979,2.45484486,2.4785664956,2.4857214265,2.6821450764,2.7403626895,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,04/06/2013,2.3521825181,2.1613680022,1.8750612634,1.8633228601,2.0681858617,2.0899051114,2.1430148003,2.260071388,2.383815366,2.4885507165,2.4183012913,2.3944516808,2.4593924878,2.611723308,2.6720978579,2.7032913781,2.7032913781,2.6803355134,2.6344772702,2.6589648427,2.6344772702,2.656098202,2.542825427,2.45331834
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,04/07/2013,2.4329692909,2.2253092817,2.1760912591,2.0453229788,2.0374264979,2.0453229788,2.0718820073,2.1172712957,2.1139433523,2.3502480183,2.3944516808,2.4265112614,2.4756711883,2.6138418219,2.5998830721,2.6095944092,2.6589648427,2.6294095991,2.5774917998,2.6159500517,2.559906625,2.5158738437,2.4440447959,2.3053513694
208,49572, JAMAICA AVENUE , AUTUMN AVENUE , EUCLID AVENUE  ,EB,04/08/2013,1.9493900066,1.9493900066,1.785329835,1.7242758696,1.6532125138,1.8976270913,2.2095150145,2.4440447959,2.53529412,2.4955443375,2.4756711883,2.4593924878,2.4899584794,2.542825427,2.6042260531,2.6683859167,2.758154622,2.8337843747,2.7951845897,2.7331972651,2.5888317256,2.4377505628,2.3636119799,2.1818435879
